mean,mean_se,mean_ci_lower,mean_ci_upper,ticker,date
18.508027273449972,0.5423439438329886,17.445052676303902,19.571001870596042,TSLA,2024-01-04
18.507095913961745,0.5427180096977247,17.443388161192946,19.570803666730544,TSLA,2024-01-05
18.50617196994531,0.543085891109701,17.441743182858456,19.570600757032164,TSLA,2024-01-08
18.50525538235878,0.5434476945689641,17.440117473522285,19.570393291195273,TSLA,2024-01-09
18.504346092630357,0.5438035245969616,17.43851076975437,19.570181415506344,TSLA,2024-01-10
18.503444042654593,0.5441534837782959,17.43692281238713,19.569965272922055,TSLA,2024-01-11
18.502549174788676,0.5444976728014245,17.43535334643201,19.569745003145343,TSLA,2024-01-12
18.50166143184874,0.5448361904983371,17.433802120997996,19.56952074269948,TSLA,2024-01-15
18.500780757106224,0.545169133883243,17.43226888921217,19.569292625000276,TSLA,2024-01-16
18.49990709428423,0.5454965981902962,17.43075340814213,19.569060780426327,TSLA,2024-01-17
18.49904038755394,0.545818676910391,17.42925543872027,19.56882533638761,TSLA,2024-01-18
18.498180581531052,0.546135461827053,17.42777474566988,19.568586417392225,TSLA,2024-01-19
18.49732762127222,0.5464470430514545,17.42631109743296,19.568344145111478,TSLA,2024-01-22
18.496481452271563,0.5467535090565802,17.42486426609977,19.568098638443356,TSLA,2024-01-23
18.495642020457176,0.5470549467105666,17.423434027339987,19.567850013574365,TSLA,2024-01-24
18.49480927218767,0.5473514413092426,17.422020160335464,19.567598384039876,TSLA,2024-01-25
18.49398315424875,0.5476430766078908,17.420622447714575,19.567343860782923,TSLA,2024-01-26
18.493163613849813,0.5479299348522559,17.419240675488012,19.567086552211613,TSLA,2024-01-29
18.492350598620575,0.5482120968088192,17.417874632986106,19.566826564255045,TSLA,2024-01-30
18.491544056607722,0.5484896417943617,17.416524112797497,19.566564000417948,TSLA,2024-01-31
18.49074393627159,0.5487626477048342,17.415188910709272,19.566298961833905,TSLA,2024-02-01
18.489950186482876,0.5490311910435578,17.413868825648372,19.56603154731738,TSLA,2024-02-02
18.489162756519363,0.5492953469487694,17.412563659624343,19.565761853414383,TSLA,2024-02-05
18.488381596062695,0.5495551892205326,17.411273217673354,19.565489974452035,TSLA,2024-02-06
18.487606655195137,0.5498107903470326,17.40999730780345,19.565216002586823,TSLA,2024-02-07
18.4868378843964,0.5500622215302698,17.40873574094098,19.564940027851822,TSLA,2024-02-08
18.486075234540486,0.5503095527111704,17.407488330878245,19.564662138202728,TSLA,2024-02-09
18.485318656892527,0.5505528525941291,17.406254894222243,19.56438241956281,TSLA,2024-02-12
18.484568103105687,0.5507921886710002,17.405035250344536,19.564100955866838,TSLA,2024-02-13
18.48382352521806,0.5510276272445505,17.40382922133218,19.56381782910394,TSLA,2024-02-14
18.483084875649617,0.5512592334513904,17.402636631939735,19.563533119359498,TSLA,2024-02-15
18.482352107199162,0.5514870712843952,17.401457309542273,19.56324690485605,TSLA,2024-02-16
18.481625173041312,0.5517112036146319,17.40029108408939,19.562959261993235,TSLA,2024-02-19
18.480904026723508,0.551931692212803,17.399137788060166,19.56267026538685,TSLA,2024-02-20
18.48018862216304,0.5521485977702214,17.397997256419114,19.56237998790697,TSLA,2024-02-21
18.47947891364412,0.5523619799193271,17.396869326573,19.562088500715237,TSLA,2024-02-22
18.478774855814933,0.5525718972537598,17.395753838328595,19.56179587330127,TSLA,2024-02-23
18.478076403684774,0.552778407347996,17.394650633851292,19.561502173518257,TSLA,2024-02-26
18.47738351262113,0.5529815667765647,17.393559557624535,19.561207467617727,TSLA,2024-02-27
18.476696138346874,0.5531814311328508,17.392480456410162,19.560911820283586,TSLA,2024-02-28
18.4760142369374,0.5533780550474956,17.391413179209483,19.560615294665315,TSLA,2024-02-29
18.475337764817827,0.553571492206409,17.39035757722517,19.560317952410482,TSLA,2024-03-01
18.474666678760222,0.5537617953683969,17.389313503823924,19.56001985369652,TSLA,2024-03-04
18.474000935880838,0.553949016382419,17.388280814499907,19.55972105726177,TSLA,2024-03-05
18.47334049363736,0.554133206204483,17.387259366838865,19.559421620435852,TSLA,2024-03-06
18.47268530982619,0.5543144149141854,17.386249020482992,19.559121599169387,TSLA,2024-03-07
18.472035342579762,0.554492691730907,17.385249637096514,19.55882104806301,TSLA,2024-03-08
18.471390550363864,0.5546680850296726,17.384261080331907,19.55852002039582,TSLA,2024-03-11
18.470750891974966,0.5548406423566815,17.3832832157968,19.55821856815313,TSLA,2024-03-12
18.470116326537603,0.555010410444519,17.382315911021553,19.557916742053653,TSLA,2024-03-13
18.46948681350177,0.5551774352270538,17.381359035427426,19.557614591576115,TSLA,2024-03-14
18.46886231264031,0.5553417618540314,17.38041246029539,19.557312164985234,TSLA,2024-03-15
18.468242784046364,0.5555034347053698,17.37947605873554,19.557009509357187,TSLA,2024-03-18
18.467628188130792,0.5556624974051637,17.37854970565709,19.556706670604495,TSLA,2024-03-19
18.467018485619686,0.5558189928354064,17.377633277738962,19.55640369350041,TSLA,2024-03-20
18.46641363755182,0.5559729631494331,17.376726653400915,19.556100621702726,TSLA,2024-03-21
18.465813605276182,0.5561244497850943,17.375829712775243,19.55579749777712,TSLA,2024-03-22
18.465218350449497,0.556273493477666,17.374942337678995,19.55549436322,TSLA,2024-03-25
18.464627835033788,0.5564201342724996,17.374064411586748,19.55519125848083,TSLA,2024-03-26
18.464042021293917,0.5565644115374215,17.373195819603843,19.55488822298399,TSLA,2024-03-27
18.463460871795213,0.5567063639748869,17.372336448440187,19.55458529515024,TSLA,2024-03-28
18.462884349401048,0.5568460296338902,17.371486186384498,19.554282512417597,TSLA,2024-03-29
18.462312417270475,0.5569834459216437,17.37064492327904,19.55397991126191,TSLA,2024-04-01
18.461745038855877,0.5571186496150242,17.36981255049484,19.553677527216916,TSLA,2024-04-02
18.461182177900632,0.5572516768717961,17.36898896090736,19.553375394893905,TSLA,2024-04-03
18.460623798436785,0.5573825632416141,17.368174048872604,19.553073548000967,TSLA,2024-04-04
18.460069864782763,0.5575113436768129,17.367367710203677,19.55277201936185,TSLA,2024-04-05
18.459520341541086,0.5576380525429852,17.366569842147783,19.55247084093439,TSLA,2024-04-08
18.458975193596114,0.5577627236293567,17.365780343363607,19.55217004382862,TSLA,2024-04-09
18.458434386111787,0.5578853901589587,17.364999113899152,19.55186965832442,TSLA,2024-04-10
18.457897884529423,0.5580060847986054,17.364226055169954,19.55156971388889,TSLA,2024-04-11
18.457365654565482,0.5581248396686797,17.363461069937678,19.551270239193286,TSLA,2024-04-12
18.456837662209395,0.5582416863527314,17.362704062289136,19.550971262129654,TSLA,2024-04-15
18.45631387372139,0.5583566559068909,17.361954937615657,19.55067280982712,TSLA,2024-04-16
18.455794255630323,0.5584697788691048,17.36121360259283,19.550374908667816,TSLA,2024-04-17
18.455278774731546,0.5585810852681948,17.360479965160586,19.550077584302507,TSLA,2024-04-18
18.454767398084794,0.5586906046327456,17.359753934503708,19.54978086166588,TSLA,2024-04-19
18.454260093012067,0.5587983659998242,17.35903542103258,19.549484764991554,TSLA,2024-04-22
18.453756827095546,0.5589043979235349,17.358324336364376,19.549189317826716,TSLA,2024-04-23
18.45325756817552,0.5590087284834125,17.357620593304503,19.548894543046536,TSLA,2024-04-24
18.452762284348342,0.5591113852926594,17.356924105828433,19.54860046286825,TSLA,2024-04-25
18.452270943964372,0.5592123955062271,17.356234789063798,19.548307098864946,TSLA,2024-04-26
18.45178351562597,0.5593117858287476,17.355552559272844,19.548014471979094,TSLA,2024-04-29
18.45129996818548,0.559409582522316,17.354877333835155,19.547722602535806,TSLA,2024-04-30
18.450820270743247,0.5595058114141295,17.354209031230692,19.5474315102558,TSLA,2024-05-01
18.450344392645633,0.5596004979039838,17.353547571023142,19.547141214268123,TSLA,2024-05-02
18.44987230348307,0.5596936669716311,17.352892873843516,19.546851733122622,TSLA,2024-05-03
18.449403973088106,0.5597853431840024,17.352244861374068,19.546563084802145,TSLA,2024-05-06
18.448939371533488,0.5598755507022961,17.35160345633246,19.546275286734517,TSLA,2024-05-07
18.44847846913023,0.559964313288937,17.350968582456208,19.54598835580425,TSLA,2024-05-08
18.448021236425745,0.5600516543144072,17.35034016448743,19.54570230836406,TSLA,2024-05-09
18.447567644201943,0.5601375967639515,17.34971812815778,19.545417160246107,TSLA,2024-05-10
18.44711766347336,0.5602221632441614,17.349102400173685,19.545132926773036,TSLA,2024-05-13
18.44667126548532,0.5603053759894384,17.348492908201848,19.544849622768794,TSLA,2024-05-14
18.446228421712092,0.5603872568683395,17.34788958085495,19.544567262569235,TSLA,2024-05-15
18.445789103855066,0.5604678273898074,17.347292347677634,19.5442858600325,TSLA,2024-05-16
18.445353283840944,0.5605471087092891,17.34670113913268,19.54400542854921,TSLA,2024-05-17
18.444920933819944,0.5606251216347423,17.346115886587462,19.543725981052425,TSLA,2024-05-20
18.44449202616403,0.5607018866325336,17.345536522300605,19.543447530027457,TSLA,2024-05-21
18.44406653346514,0.5607774238332315,17.34496297940885,19.54317008752143,TSLA,2024-05-22
18.44364442853343,0.5608517530372942,17.344395191914177,19.54289366515268,TSLA,2024-05-23
18.44322568439554,0.5609248937206556,17.343833094671098,19.54261827411998,TSLA,2024-05-24
18.442810274292878,0.5609968650402112,17.343276623374187,19.54234392521157,TSLA,2024-05-27
18.442398171679898,0.5610676858392061,17.34272571454582,19.542070628813974,TSLA,2024-05-28
18.44198935022241,0.5611373746525267,17.3421803055241,19.541798394920722,TSLA,2024-05-29
18.441583783795902,0.5612059497118977,17.341640334450986,19.54152723314082,TSLA,2024-05-30
18.44118144648386,0.5612734289509874,17.341105740260623,19.541257152707097,TSLA,2024-05-31
18.440782312576115,0.5613398300104219,17.34057646266785,19.54098816248438,TSLA,2024-06-03
18.440386356567206,0.5614051702427102,17.340052442156917,19.540720270977495,TSLA,2024-06-04
18.439993553154746,0.5614694667170829,17.339533619970354,19.54045348633914,TSLA,2024-06-05
18.439603877237804,0.5615327362242442,17.339019938098055,19.540187816377554,TSLA,2024-06-06
18.439217303915303,0.561594995281041,17.33851133926652,19.539923268564085,TSLA,2024-06-07
18.438833808484425,0.5616562601350498,17.338007766928268,19.539659850040582,TSLA,2024-06-10
18.43845336643904,0.5617165467690822,17.337509165251433,19.53939756762665,TSLA,2024-06-11
18.438075953468136,0.5617758709056122,17.337015479109514,19.539136427826758,TSLA,2024-06-12
18.43770154545426,0.5618342480111247,17.33652665407131,19.53887643683721,TSLA,2024-06-13
18.43733011847198,0.561891693300389,17.336042636390992,19.538617600552968,TSLA,2024-06-14
18.43696164878637,0.5619482217406576,17.33556337299835,19.538359924574387,TSLA,2024-06-17
18.43659611285147,0.5620038480557904,17.3350888114892,19.538103414213737,TSLA,2024-06-18
18.43623348730879,0.5620585867303086,17.334618900115903,19.537848074501678,TSLA,2024-06-19
18.435873748985838,0.5621124520133772,17.33415358777812,19.537593910193557,TSLA,2024-06-20
18.435516874894603,0.562165457922718,17.333692824013607,19.5373409257756,TSLA,2024-06-21
18.435162842230106,0.5622176182484554,17.333236558989245,19.537089125470967,TSLA,2024-06-24
18.434811628368955,0.5622689465568957,17.332784743492162,19.536838513245748,TSLA,2024-06-25
18.434463210867868,0.5623194561942402,17.33233732892101,19.536589092814726,TSLA,2024-06-26
18.434117567462266,0.5623691602902342,17.331894267277374,19.53634086764716,TSLA,2024-06-27
18.433774676064836,0.5624180717617533,17.331455511157337,19.536093840972335,TSLA,2024-06-28
18.43343451476413,0.5624662033163284,17.331021013743143,19.535848015785117,TSLA,2024-07-01
18.43309706182315,0.5625135674556089,17.330590728795016,19.535603394851286,TSLA,2024-07-02
18.432762295677975,0.5625601764787672,17.330164610643095,19.535359980712855,TSLA,2024-07-03
18.43243019493637,0.5626060424858438,17.329742614179505,19.535117775693234,TSLA,2024-07-04
18.43210073837643,0.5626511773810363,17.32932469485054,19.53487678190232,TSLA,2024-07-05
18.431773904945217,0.5626955928759309,17.32891080864898,19.534637001241453,TSLA,2024-07-08
18.43144967375741,0.5627393004926793,17.328500912106495,19.534398435408324,TSLA,2024-07-09
18.431128024093987,0.562782311567121,17.32809496228623,19.534161085901744,TSLA,2024-07-10
18.430808935400883,0.562824637251852,17.327692916775433,19.533924954026332,TSLA,2024-07-11
18.430492387287686,0.5628662885192417,17.32729473367824,19.53369004089713,TSLA,2024-07-12
18.430178359526334,0.5629072761643981,17.32690037160857,19.533456347444098,TSLA,2024-07-15
18.429866832049818,0.5629476108080824,17.326509789683104,19.53322387441653,TSLA,2024-07-16
18.429557784950905,0.5629873028995748,17.326122947514396,19.532992622387415,TSLA,2024-07-17
18.42925119848086,0.5630263627194901,17.325739805204073,19.532762591757646,TSLA,2024-07-18
18.42894705304819,0.5630648003825476,17.325360323336163,19.53253378276022,TSLA,2024-07-19
18.428645329217392,0.5631026258402921,17.324984462970487,19.532306195464297,TSLA,2024-07-22
18.4283460077077,0.5631398488837703,17.32461218563618,19.532079829779217,TSLA,2024-07-23
18.42804906939186,0.5631764791461605,17.324243453325312,19.53185468545841,TSLA,2024-07-24
18.427754495294923,0.5632125261053595,17.323878228486592,19.531630762103255,TSLA,2024-07-25
18.42746226659301,0.5632479990865247,17.323516474019172,19.53140805916685,TSLA,2024-07-26
18.42717236461211,0.5632829072645734,17.323158153266533,19.53118657595769,TSLA,2024-07-29
18.42688477082691,0.5633172596666404,17.322803230010496,19.530966311643322,TSLA,2024-07-30
18.426599466859578,0.563351065174494,17.322451668465295,19.53074726525386,TSLA,2024-07-31
18.426316434478622,0.5633843325269117,17.32210343327174,19.530529435685505,TSLA,2024-08-01
18.426035655597698,0.5634170703220153,17.321758489491476,19.53031282170392,TSLA,2024-08-02
18.425757112274468,0.5634492870195674,17.321416802601345,19.53009742194759,TSLA,2024-08-05
18.425480786709453,0.5634809909432293,17.321078338487784,19.529883234931123,TSLA,2024-08-06
18.425206661244893,0.5635121902827808,17.32074306344136,19.529670259048427,TSLA,2024-08-07
18.424934718363616,0.5635428930963026,17.32041094415136,19.529458492575873,TSLA,2024-08-08
18.424664940687922,0.5635731073123229,17.32008194770044,19.529247933675403,TSLA,2024-08-09
18.424397310978478,0.5636028407319283,17.319756041559433,19.529038580397522,TSLA,2024-08-12
18.424131812133197,0.5636321010308379,17.319433193582114,19.52883043068428,TSLA,2024-08-13
18.423868427186175,0.5636608957614444,17.31911337200016,19.52862348237219,TSLA,2024-08-14
18.423607139306583,0.5636892323548203,17.318796545418106,19.52841773319506,TSLA,2024-08-15
18.42334793179759,0.5637171181226913,17.318482682808405,19.528213180786775,TSLA,2024-08-16
18.42309078809532,0.5637445602593759,17.318171753506572,19.528009822684066,TSLA,2024-08-19
18.422835691767766,0.5637715658436936,17.317863727206376,19.527807656329156,TSLA,2024-08-20
18.422582626513762,0.5637981418408412,17.317558573955107,19.527606679072417,TSLA,2024-08-21
18.422331576161927,0.5638242951042375,17.317256264148938,19.527406888174916,TSLA,2024-08-22
18.422082524669637,0.563850032377338,17.31695676852831,19.527208280810964,TSLA,2024-08-23
18.421835456121997,0.5638753602954186,17.31666005817343,19.527010854070564,TSLA,2024-08-26
18.42159035473083,0.563900285387331,17.316366104499807,19.526814604961857,TSLA,2024-08-27
18.421347204833666,0.5639248140772275,17.316074879253854,19.526619530413477,TSLA,2024-08-28
18.421105990892727,0.5639489526862588,17.315786354508578,19.526425627276875,TSLA,2024-08-29
18.420866697493963,0.5639727074342423,17.315500502659305,19.526232892328622,TSLA,2024-08-30
18.42062930934604,0.5639960844413041,17.315217296419473,19.526041322272608,TSLA,2024-09-02
18.420393811279375,0.5640190897294927,17.314936708816504,19.525850913742246,TSLA,2024-09-03
18.42016018824517,0.5640417292243668,17.31465871318772,19.52566166330262,TSLA,2024-09-04
18.41992842531444,0.5640640087565567,17.3143832831763,19.525473567452575,TSLA,2024-09-05
18.41969850767706,0.5640859340633,17.314110392727358,19.525286622626766,TSLA,2024-09-06
18.419470420640838,0.5641075107899516,17.313840016083994,19.525100825197683,TSLA,2024-09-09
18.41924414963055,0.5641287444914694,17.313572127783473,19.524916171477628,TSLA,2024-09-10
18.41901968018702,0.5641496406338752,17.31330670265341,19.52473265772063,TSLA,2024-09-11
18.418796997966197,0.5641702045956917,17.31304371580805,19.524550280124345,TSLA,2024-09-12
18.418576088738238,0.5641904416693558,17.312783142644555,19.52436903483192,TSLA,2024-09-13
18.418356938386598,0.5642103570626089,17.3125249588394,19.524188917933795,TSLA,2024-09-16
18.41813953290713,0.5642299558998632,17.312269140344775,19.524009925469485,TSLA,2024-09-17
18.417923858407182,0.564249243223548,17.312015663385047,19.523832053429317,TSLA,2024-09-18
18.417709901104715,0.5642682239954309,17.31176450445329,19.52365529775614,TSLA,2024-09-19
18.417497647327433,0.5642869030979201,17.311515640307867,19.523479654347,TSLA,2024-09-20
18.417287083511887,0.5643052853353434,17.311269047969017,19.523305119054758,TSLA,2024-09-23
18.417078196202624,0.5643233754352074,17.311024704715543,19.523131687689705,TSLA,2024-09-24
18.416870972051324,0.5643411780494351,17.310782588081526,19.522959356021122,TSLA,2024-09-25
18.416665397815947,0.564358697755584,17.31054267585308,19.522788119778816,TSLA,2024-09-26
18.416461460359884,0.5643759390580443,17.310304946065145,19.522617974654622,TSLA,2024-09-27
18.416259146651118,0.5643929063892171,17.310069376998367,19.52244891630387,TSLA,2024-09-30
